user_name,bid_no,name_of_work,category,ministry_and_department,quantity,emd,exemption,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6505987,"Pressure and vacuum relief valve,Dead Weight Safety Relief Valve WCB 200",,Ministry of Petroleum and Natural Gas - NA,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149725,https://bidplus.gem.gov.in/showbidDocument/8149725,16-08-2025 14:00:00
mahi,GEM/2025/B/6496714,"Digital Medical X - Ray Films (V2),Digital Medical X - Ray Films (V2)",,Ministry of Labour and Employment - Employees State Insuarnce Corporation,12000,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8138941,https://bidplus.gem.gov.in/showbidDocument/8138941,16-08-2025 19:00:00
mahi,GEM/2025/B/6510922,7.00-12 TYRES,,Ministry of Petroleum and Natural Gas - NA,4,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8155265,https://bidplus.gem.gov.in/showbidDocument/8155265,16-08-2025 20:00:00
mahi,GEM/2025/B/6508356,425/65R22.5 TYRES,,Ministry of Petroleum and Natural Gas - NA,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8152410,https://bidplus.gem.gov.in/showbidDocument/8152410,16-08-2025 19:00:00
mahi,GEM/2025/B/6465749,Spinning Drop Tensiometer,,Ministry of Petroleum and Natural Gas - Indian Institute of Petroleum and Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8103905,https://bidplus.gem.gov.in/showbidDocument/8103905,16-08-2025 19:00:00
mahi,GEM/2025/B/6429502,EXHAUST END BRG. ASSY. DRG: PD-LMMM-223 R1,,Ministry of Steel - Rashtriya Ispat Nigam Limited,8,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8062956,https://bidplus.gem.gov.in/showbidDocument/8062956,16-08-2025 16:00:00
mahi,GEM/2025/B/6551596,Repair and Overhauling Service - Repair to TATA Xenon Cabin Crew BA No 20C108773W; Repair to TATA X,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8200820,https://bidplus.gem.gov.in/showbidDocument/8200820,16-08-2025 15:00:00
mahi,GEM/2025/B/6506370,Television,,Ministry of Defence - Department of Defence,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8150170,https://bidplus.gem.gov.in/showbidDocument/8150170,16-08-2025 09:00:00
mahi,GEM/2025/B/6527635,"INSTRUMENTATION ITEMS XMX VALVE 33571831,INSTRUMENTATION ITEMS XMX VALVE 33571833,LINED PLUG VALVE ",,Ministry of Petroleum and Natural Gas - NA,17,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8174016,https://bidplus.gem.gov.in/showbidDocument/8174016,16-08-2025 10:00:00
mahi,GEM/2025/B/6501901,Dslr / Compact / Handheld Camcorder Or Video Cameras (V2),,Ministry of Defence - Department of Defence,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8144854,https://bidplus.gem.gov.in/showbidDocument/8144854,16-08-2025 11:00:00
